alpha,lambda,cvm,cvsd
0.5,3.91167152375387e-05,0.383808728492919,0.0671982671141719
0.5,3.24137833794011e-05,0.384402396849472,0.0676021421283232
0.75,0.216091889196007,0.788834599841031,0.0932109100195565
0.75,0.179062982254787,0.752128018514659,0.0937689574640906
0.75,0.148379246131235,0.710224560858675,0.090068064310795
0.75,0.122953389948275,0.679508796203571,0.088453464368956
0.75,0.101884437978622,0.650971883123138,0.0896374672685056
0.75,0.0844258031973461,0.622610704176599,0.0922893719147586
0.75,0.0699588316619328,0.600583704723771,0.0958896762549048
0.75,0.0579708802540181,0.584778295022405,0.100787414537491
0.75,0.0480371509585164,0.569303695207039,0.105287298121563
0.75,0.0398056379703041,0.553074932079401,0.108243923919935
0.75,0.0329846542229625,0.542052578822244,0.111370108921454
0.75,0.0273324953369686,0.533024791421628,0.114584860607586
0.75,0.0226488747250634,0.524217670179623,0.115849028600903
0.75,0.0187678263542149,0.510427302426589,0.112160271746053
0.75,0.0155518236706119,0.491793827921722,0.104950000383121
0.75,0.012886906289363,0.477056972339017,0.0996474764282249
0.75,0.0106786417611362,0.463819276712384,0.09521059687819
0.75,0.00884877931926972,0.451481274444047,0.0907558228658062
0.75,0.00733247703149885,0.441797146072522,0.0872319074186501
0.75,0.00607600409927449,0.432092451856125,0.0841589836324728
0.75,0.00503483688469925,0.425526366260605,0.0820313634095654
0.75,0.00417208119700822,0.420042556110021,0.0799388838718447
0.75,0.00345716493166379,0.414804198853498,0.0775435363475829
0.75,0.00286475473518985,0.409949707094249,0.0752081447974218
0.75,0.00237385830731631,0.405196730456501,0.0730530605638053
0.75,0.00196708053013871,0.401805115302026,0.0714908247889645
0.75,0.00163000706492261,0.397727526885994,0.0702664798369475
0.75,0.00135069357405019,0.394825407679484,0.068880141242482
0.75,0.00111924246847796,0.390593379232599,0.0673634548467155
0.75,0.000927452182576296,0.389042756451683,0.0661823142839617
0.75,0.000768526548260151,0.385756602404562,0.0649169518031119
0.75,0.000636833969962731,0.383174131506251,0.0636542425127228
0.75,0.000527707866717974,0.38242079290801,0.0635394167105125
0.75,0.000437281309934412,0.380470738143386,0.0628597723029267
0.75,0.00036234999718158,0.377613705677643,0.062003240662077
0.75,0.000300258706408432,0.377403386190756,0.0622302487711626
0.75,0.000248807207052043,0.377459346393365,0.0625454070877473
0.75,0.000206172293957835,0.377752888102715,0.0628150263108443
0.75,0.000170843181351031,0.375059354170527,0.0624235032003804
0.75,0.000141567967518034,0.372183838541927,0.0622004607954079
0.75,0.000117309273151546,0.372726000856757,0.062581164707614
0.75,9.72074813858646e-05,0.373621090821473,0.0630382813185075
0.75,8.0550276917803e-05,0.374380938432959,0.0636524685145724
0.75,6.67474048193809e-05,0.375409040056315,0.0642116734327767
0.75,5.53097546103859e-05,0.376528894325319,0.0647679384609065
0.75,4.58320284262624e-05,0.377726436406825,0.0652412484596981
0.75,3.79783791206928e-05,0.378827444158135,0.0657505541883876
0.75,3.14705093830973e-05,0.379980806514303,0.0662527491586966
0.75,2.60778101583591e-05,0.381102665805972,0.0667590234798146
0.75,2.16091889196008e-05,0.382209394637307,0.0672666145619213
