alpha,lambda,cvm,cvsd
0.5,0.0495690559168054,0.374918945531286,0.225268568575156
0.5,0.0410750399426906,0.370998757594812,0.230814065314292
0.5,0.034036534993228,0.367881715595184,0.236378498297637
0.5,0.028204128735154,0.363980935527158,0.241548185460705
0.5,0.0233711474410485,0.359591157429951,0.246597485169295
0.5,0.0193663324203461,0.355442410229362,0.251549011901626
0.5,0.0160477713968211,0.352319798811827,0.257452901300285
0.5,0.0132978697884,0.349470158636953,0.263531481780005
0.5,0.0110191836945203,0.346707450208979,0.268083190155955
0.5,0.00913096693122241,0.344202660918441,0.271071849642389
0.5,0.00756630975673257,0.341934641418516,0.272602904596996
0.5,0.00626976789709633,0.341126708281559,0.275266856623107
0.5,0.00519539785540518,0.341562629396437,0.278498250063112
0.5,0.00430512888498623,0.344454756051456,0.28413609227949
0.5,0.00356741393675179,0.34845677655392,0.290888472051144
0.5,0.00295611177647045,0.352535378241253,0.297136376672303
0.5,0.00244956065932286,0.356607310336606,0.302871131076905
0.5,0.00202981073701704,0.361460057328222,0.309445790790305
0.5,0.00168198799749201,0.367398945305161,0.317474732783939
0.5,0.00139376719815008,0.374005408124422,0.326003139449991
0.5,0.00115493511578899,0.380090820929578,0.333516448850325
0.5,0.000957028636814631,0.382718612304283,0.336480957195966
0.5,0.000793034863311415,0.392720834418673,0.349690592397778
0.5,0.000657142608104807,0.394109338050793,0.350749059449846
0.5,0.000544536472940926,0.396403272045252,0.353165016814193
0.5,0.000451226212858279,0.407325315237996,0.367539992588746
0.5,0.000373905340207602,0.409393536591843,0.369219367078184
0.5,0.000309833957894802,0.411237476467006,0.370846951570585
0.5,0.00025674166999449,0.414790185621332,0.374750892333398
0.5,0.000212747129331577,0.416655432892478,0.376365632529139
0.5,0.000176291371166192,0.41851558192948,0.377963638434276
0.5,0.000146082570633508,0.420638610074723,0.37955341206487
0.5,0.00012105026639549,0.422764714428269,0.381420999560999
0.5,0.000100307428400757,0.424868149724213,0.38348669524701
0.5,8.3119025607926e-05,0.427000720135027,0.385570444972315
0.5,6.88759798567313e-05,0.429096054841408,0.387594374111387
0.5,5.70735829315653e-05,0.431075993905907,0.389480133600347
0.5,4.7293612017164e-05,0.432926195492879,0.391203118986334
0.5,3.91895098002164e-05,0.434768338065639,0.392927986705559
0.5,3.24741040676672e-05,0.436198232007915,0.394398857864116
0.75,0.216494027117781,0.560461601597531,0.182812493992171
0.75,0.179396210937355,0.526048086291198,0.183312975218088
0.75,0.148655373670754,0.483046152191732,0.186246494633361
0.75,0.123182201038283,0.453869179257089,0.190509748439014
0.75,0.102074040634706,0.433115653773345,0.195323803409311
0.75,0.0845829160680243,0.417316697669551,0.200636407764906
0.75,0.0700890221067427,0.404819767802254,0.206336620184652
0.75,0.0580787616252045,0.392937169195847,0.212549411354864
0.75,0.0481265460770757,0.382921056431764,0.218289744778853
0.75,0.0398797145892268,0.375720856822411,0.223611854749989
0.75,0.0330460372778703,0.371713337021713,0.229678757357346
0.75,0.0273833599617937,0.369710711883528,0.236108540274316
0.75,0.0226910233288187,0.367583926678171,0.242996753248272
0.75,0.0188027524901026,0.364219019828995,0.25014685327989
0.75,0.015580764960699,0.360498809993399,0.25711157163545
0.75,0.0129108882802307,0.356613076442262,0.263629367950864
0.75,0.0106985142645474,0.352679204619239,0.269164330881637
0.75,0.00886524652559997,0.348593392050068,0.272902733502776
0.75,0.00734612246301352,0.345891600548845,0.276507405751193
0.75,0.0060873112874816,0.345027989193751,0.280713548698074
0.75,0.00504420650448838,0.34541086219627,0.285096514796164
0.75,0.00417984526473088,0.346223300993244,0.288752045979282
0.75,0.00346359857027012,0.347498933318346,0.291579989963204
0.75,0.00287008592332415,0.349747685238051,0.29466229844489
0.75,0.00237827595783452,0.353219329688302,0.29880983833979
0.75,0.00197074118431363,0.357413367301945,0.303717405690341
0.75,0.00163304043954857,0.362495534416082,0.309916647864999
0.75,0.00135320715801136,0.369900940546562,0.319894221325066
0.75,0.00112132533166134,0.375825287291819,0.326948511494058
0.75,0.000929178132100053,0.38334517087058,0.336211393032123
0.75,0.000769956743859324,0.386003884345958,0.338717769041822
0.75,0.000638019091209754,0.395942542296706,0.351149858176975
0.75,0.000528689908874277,0.397323833685479,0.352088108628871
0.75,0.000438095072069871,0.399889179911967,0.354873702068454
0.75,0.000363024315293951,0.411480462298753,0.369808904494265
0.75,0.000300817475238853,0.413359589999594,0.371265819924993
0.75,0.000249270226805068,0.415123915740625,0.372531827229402
0.75,0.000206555971929868,0.417704517397569,0.375278724959301
0.75,0.00017116111332966,0.419587350478078,0.376994357120437
0.75,0.000141831419554384,0.421622170477492,0.378681600495122
0.75,0.000117527580777461,0.423453259817372,0.380280585097282
0.75,9.73883804223384e-05,0.425254252682002,0.381968915613412
0.75,8.07001775969934e-05,0.427385577476205,0.384057163189466
0.75,6.68716189338381e-05,0.429605339343086,0.386282551900495
0.75,5.54126837386174e-05,0.431750286613368,0.388558752791178
0.75,4.59173199044876e-05,0.433829108154377,0.390682453573602
0.75,3.80490552877102e-05,0.435821301875502,0.392700804032666
0.75,3.15290746781094e-05,0.437720497031847,0.394587285314198
0.75,2.6126339866811e-05,0.439505015894361,0.396329281570477
0.75,2.16494027117781e-05,0.440954457361871,0.397772427212075
