alpha,lambda,cvm,cvsd
0.5,0.0391574486262829,0.494647179626375,0.0687683652299695
0.5,0.0324475368075979,0.478784607621009,0.0698673389608015
0.5,0.0268874168725524,0.46518802119692,0.0710252149701809
0.5,0.0222800636721716,0.452824841711039,0.0712614730716836
0.5,0.0184622137406872,0.442343283585177,0.0712998515648558
0.5,0.0152985799871189,0.433784092002215,0.0718373405853381
0.5,0.0126770577412654,0.426192793532737,0.0725697952420338
0.5,0.0105047522783611,0.418773285817479,0.0728547785329269
0.5,0.00870468705609271,0.412082286585592,0.073334139355331
0.5,0.00721307601899294,0.406221162105357,0.0739029339452591
0.5,0.00597706331318994,0.401059311748806,0.0741737317911288
0.5,0.00495285031736972,0.396059504327114,0.074490447984435
0.5,0.00410414362051945,0.391321252584419,0.0745703666832667
0.5,0.0034008689499011,0.38655137431609,0.0741766055797178
0.5,0.00281810547676145,0.381658203941856,0.0732899190710791
0.5,0.00233520273646058,0.377455341249792,0.0729407182795731
0.5,0.00193504887071854,0.37324803561565,0.0722738747791434
0.5,0.00160346426184154,0.369686636135072,0.0715684648646824
0.5,0.00132869907210576,0.366593445936664,0.070775334421111
0.5,0.00110101688339916,0.363935693370251,0.07054251081851
0.5,0.000912349683219706,0.361236459808756,0.0702263040907212
0.5,0.00075601197131627,0.359990035682606,0.0700819263219845
0.5,0.00062646385622285,0.358286147590504,0.0700631424483242
0.5,0.000519114746913741,0.357784011482655,0.0704555975674178
0.5,0.00043016068331236,0.356807946584941,0.0704545703070108
0.5,0.00035644954139302,0.35634255858286,0.0706817925346134
0.5,0.000295369336362693,0.355433826799888,0.0704816863878044
0.5,0.00024475566589983,0.355346728163224,0.0706055287646049
0.5,0.000202815013663129,0.355624345422092,0.0710730637020434
0.5,0.000168061195298376,0.355612231203395,0.0713526823657045
0.5,0.000139262694881319,0.355653117697348,0.0714542896618426
0.5,0.000115399025641672,0.355297784619235,0.0715588625939986
0.5,9.56245685924441e-05,0.35564822666996,0.0718819005368122
0.5,7.92386076714759e-05,0.355812187866119,0.0720723627534503
0.5,6.56604995780362e-05,0.356078764350569,0.0722479909780108
0.5,5.44090984373678e-05,0.356341337976379,0.0724525761266216
0.5,4.50857061976639e-05,0.356604635141785,0.0726503157513069
0.5,3.73599445997439e-05,0.356752452417286,0.0727921483248034
0.5,3.09580480868291e-05,0.356884595815944,0.0729079121520608
0.5,2.56531628088388e-05,0.356974230514525,0.0729956457476945
0.75,0.171021085392258,0.776832579606349,0.0761452145956551
0.75,0.141715386416058,0.740757760207839,0.0756578304318574
0.75,0.117431430755976,0.703709754158726,0.074072267141705
0.75,0.0973087064019246,0.671281625344207,0.0726439318623946
0.75,0.0806341562957932,0.64181665258595,0.071602969098711
0.75,0.0668169108597441,0.606383729549561,0.0716809802544548
0.75,0.0553673502884026,0.571670639877583,0.0716922964686818
0.75,0.0458797546685986,0.542247869741997,0.0715270726270615
0.75,0.0380179271264802,0.516772205191662,0.0711185802715958
0.75,0.0315032805522739,0.49539458859551,0.071080566211042
0.75,0.0261049657508553,0.478027322012331,0.0714633982638463
0.75,0.0216316912050653,0.464616122616534,0.0726151630034073
0.75,0.0179249445817016,0.452342953457254,0.073588171492111
0.75,0.0148533757814477,0.441115478749385,0.0738429251627125
0.75,0.0123081424937915,0.432129838288365,0.0739864389361716
0.75,0.0101990533247459,0.425161055584435,0.0745425964182973
0.75,0.00845137182751027,0.41946013044988,0.075300718632602
0.75,0.00700316818557407,0.413702063085318,0.0756462465884244
0.75,0.00580312470406181,0.407887786757664,0.0760636243871012
0.75,0.0048087173459953,0.403143153379491,0.0766712394586861
0.75,0.00398470887545996,0.398245694694439,0.0770651787679021
0.75,0.00330190021157981,0.392619477300836,0.0767267193349855
0.75,0.00273609574701297,0.38766574171354,0.0762648837943061
0.75,0.00226724596660073,0.383269657966212,0.0759500998521615
0.75,0.00187873698450763,0.377678982479764,0.074545039949394
0.75,0.00155680182430705,0.373776066065917,0.0739816625844167
0.75,0.00129003258047903,0.369160201676188,0.0724586549686728
0.75,0.00106897617456102,0.366287598548901,0.0718535843172861
0.75,0.00088579938140384,0.363641706941903,0.0710603371639503
0.75,0.000734011255599443,0.36088921988124,0.0707205829393082
0.75,0.000608233122146471,0.358937851450813,0.0704888169780754
0.75,0.000504007980877513,0.357649790686518,0.0703725901397937
0.75,0.000417642570815233,0.356811579703348,0.070636176936814
0.75,0.000346076497942494,0.355073768936043,0.0703710230880591
0.75,0.000286773788874907,0.35439315667816,0.0703736353296476
0.75,0.000237633027595347,0.35457454917854,0.0707740840629999
0.75,0.000196912890908462,0.354127296860418,0.0709204386582621
0.75,0.00016317044393322,0.354477642553317,0.0711470926430489
0.75,0.000135210009108753,0.353979506478667,0.0712546521636989
0.75,0.000112040796865584,0.354065797664841,0.0713440410550528
0.75,9.28417965875462e-05,0.354155341132403,0.0714630024682183
0.75,7.69326837611148e-05,0.354264426615866,0.0716311054322971
0.75,6.37497123949627e-05,0.354299571621817,0.0717259630494811
0.75,5.28257384476506e-05,0.354193642206396,0.0718180439389243
0.75,4.37736663853575e-05,0.354473213535702,0.0719815650388768
0.75,3.62727322915785e-05,0.354732166728241,0.072105863034587
0.75,3.00571374651093e-05,0.355184445529258,0.0723962765746957
0.75,2.49066297331626e-05,0.355444775174069,0.0725291573410544
0.75,2.06386987245528e-05,0.355628386969065,0.0726122471054569
0.75,1.71021085392258e-05,0.355740412007737,0.0726683310239848
