alpha,lambda,cvm,cvsd
0.5,0.000325184518216676,0.338727058441128,0.145614761410217
0.5,0.000269461800864481,0.345264681799877,0.147985407308363
0.5,0.00022328757384676,0.350365650751352,0.150207500077018
0.5,0.000185025634336375,0.353917110643654,0.152127789585433
0.5,0.00015332015468569,0.357401032678562,0.154058870974279
0.5,0.00012704763811326,0.361492292877655,0.155798383220324
0.5,0.00010527710713081,0.365078878343244,0.15772208525201
0.5,8.7237113970994e-05,0.368515567068297,0.159465639677584
0.5,7.22884040167646e-05,0.371400851179815,0.161020654158705
0.5,5.99012635496915e-05,0.374047116710036,0.162498918543305
0.5,4.96367491253156e-05,0.376797886349496,0.163766012010786
0.5,4.11311334306939e-05,0.379153556677244,0.164883846847426
0.5,3.40830164566662e-05,0.381138582394565,0.165843910517628
0.5,2.82426452639037e-05,0.382880099181853,0.166612782313394
0.5,2.34030638842324e-05,0.384458082101252,0.167284066157046
0.75,0.156020425894882,0.601837196550255,0.087018372760947
0.75,0.129285198335504,0.566701776329396,0.0873201894511113
0.75,0.1071312452378,0.528883565641731,0.0879301094486235
0.75,0.0887735321132256,0.49149262391574,0.0891554003377751
0.75,0.0735615458064077,0.45768023691423,0.0914528524115063
0.75,0.0609562432924985,0.430678422778746,0.0930789013070901
0.75,0.0505109504647008,0.405085630032106,0.092967009070046
0.75,0.0418555340525952,0.376528833143019,0.0884963056053906
0.75,0.0346832857966562,0.351125374835637,0.0857049409548034
0.75,0.0287400541142527,0.329382717303646,0.0841963241620134
0.75,0.023815238133228,0.310285146878105,0.0830186482363921
0.75,0.0197343249629127,0.294397100790291,0.0833811839594104
0.75,0.0163527057576834,0.280060390018773,0.0840234354167813
0.75,0.0135505514427235,0.268723808182801,0.084757078466683
0.75,0.0112285665212085,0.260826529630555,0.0858086836413568
0.75,0.00930447049731746,0.255026078444007,0.0866277375778305
0.75,0.00771008223284175,0.249613920094509,0.0882080500573972
0.75,0.00638890392035962,0.245274085248635,0.0900245629566526
0.75,0.00529411906006896,0.242107814551327,0.0921007605396374
0.75,0.00438693349775838,0.240558462711435,0.0946023257920827
0.75,0.0036352007379116,0.241687854871906,0.0974807751986185
0.75,0.00301228281934647,0.245834172479003,0.10116916622834
0.75,0.00249610638804578,0.251487555996633,0.104969879256029
0.75,0.00206838051873055,0.258805998365036,0.109638365710296
0.75,0.00171394856835949,0.266744441836586,0.115690915162821
0.75,0.00142025109421573,0.276049193498141,0.121633338546234
0.75,0.00117688080486082,0.281115134231956,0.123863793657226
0.75,0.000975213773459322,0.293130152170342,0.130126896583174
0.75,0.000808103845365413,0.297235589663275,0.131427854935874
0.75,0.000669629411178129,0.304619245793097,0.133558794579919
0.75,0.000554883572063694,0.311388105569871,0.138303287853437
0.75,0.000459800261766372,0.316069028819045,0.139722897313483
0.75,0.000381010163869396,0.321664804925643,0.142535965308734
0.75,0.000315721318674554,0.327451787938818,0.143618992386763
0.75,0.00026162018895582,0.331993531926218,0.145240839583228
0.75,0.000216789678811117,0.336612074889067,0.147613216599085
0.75,0.000179641200576321,0.343738896588649,0.15299863412249
0.75,0.000148858382564507,0.349732696186397,0.154408019693486
0.75,0.000123350422890916,0.35385831151067,0.156010117490748
0.75,0.000102213436457127,0.357687599069294,0.157638277191128
0.75,8.46984254088397e-05,0.361442728900023,0.159387654817835
0.75,7.01847380872066e-05,0.364809714690383,0.160952948051754
0.75,5.81580759806626e-05,0.367873785512629,0.162395292754368
0.75,4.81922693445097e-05,0.370677259651309,0.163708127535244
0.75,3.99341756997943e-05,0.373309505815159,0.164860350965974
0.75,3.30911660835437e-05,0.375769289396364,0.165888020756018
0.75,2.74207556204626e-05,0.377976368847134,0.166801187072377
0.75,2.27220109711108e-05,0.380332949335549,0.168149332502339
0.75,1.88284301759358e-05,0.382377878112086,0.168717279102421
0.75,1.56020425894883e-05,0.38401602733638,0.169198470731526
